code_insee,Annee,Nombre_de_Maisons_en_vente,Nombre_Apparts_en_vente,Prix_Moyen,Prix_au_m2_Moyen,Surface_Moyenne
1202,2021,61,41,197633.490196078,2238.19607843137,93.4607843137255
1203,2021,17,3,250053.55,2125.85,120.65
1204,2021,9,1,187700,1696.8,109.1
1206,2021,2,0,176000,1941.5,93
1207,2021,5,0,363400,3553.6,125.8
1208,2021,2,0,137200,1322.5,103
1209,2021,14,8,251523.272727273,2904.18181818182,90.8181818181818
1210,2021,5,47,77629.0384615385,2039.76923076923,38.0961538461538
1211,2021,19,0,266815.789473684,1960.57894736842,125.210526315789
1212,2021,22,1,123921.739130435,1268.5652173913,105.782608695652
1213,2021,17,0,252882.352941176,2448.17647058824,106.647058823529
1214,2021,5,0,183800,1648.2,114.4
1215,2021,2,0,309437.5,1287.5,184
1216,2021,18,1,183868.421052632,1919.21052631579,93.9473684210526
1219,2021,1,0,145000,1115,130
1224,2021,33,12,263147.888888889,2847.66666666667,95
1225,2021,1,1,292500,2103,152.5
1227,2021,10,0,179103.6,1814.4,101.8
1228,2021,2,1,125666.666666667,1351,100.666666666667
1229,2021,13,3,211716.8125,1989.4375,112.0625
1230,2021,8,0,145250,1509.125,102
1231,2021,17,0,205336.588235294,1869.41176470588,112.470588235294
1232,2021,26,1,193698.148148148,1675.37037037037,118.148148148148
1233,2021,4,0,122000,1319.5,93.75
1234,2021,4,0,166300,2033.5,82.25
1235,2021,8,0,311000,2343.25,162.875
1236,2021,15,0,238385.333333333,2231.33333333333,122.733333333333
1237,2021,9,0,264561.666666667,2289.33333333333,123.888888888889
1238,2021,31,2,364630.606060606,3390.69696969697,109.969696969697
1239,2021,9,0,336277.777777778,2680.22222222222,121.888888888889
1240,2021,13,0,159335.923076923,1676.69230769231,97
1241,2021,16,0,218034.375,1974.1875,105.625
1242,2021,3,0,73000,1161.33333333333,61
1243,2021,33,0,347918.787878788,3181.51515151515,115.424242424242
1244,2021,63,35,258090.408163265,2798.17346938776,94.5
1245,2021,15,0,180613.333333333,2054.4,100.866666666667
1246,2021,28,3,208283.387096774,1876.87096774194,109.387096774194
1247,2021,10,29,117162.051282051,2719.94871794872,41.8205128205128
1248,2021,12,5,399160,3626.17647058824,115.764705882353
1249,2021,67,66,312710.037593985,3490.26315789474,88.3308270676692
1250,2021,19,2,358086.714285714,3042.38095238095,118.285714285714
1252,2021,11,0,248487,2555,94.9090909090909
1254,2021,20,0,322695,2489.1,131.35
1255,2021,5,1,175340,1969.16666666667,95.3333333333333
1257,2021,2,0,356297.5,2090,166
1258,2021,17,0,337247.058823529,2835.29411764706,127.411764705882
1259,2021,5,0,310872,2277.2,133.6
1260,2021,2,0,316850,2883.5,116.5
1261,2021,5,0,354300,3308,104.6
1262,2021,52,89,214423.09929078,2653.85815602837,82.6241134751773
1263,2021,63,7,305708.214285714,2876.68571428571,108.128571428571
1264,2021,8,0,194500,1858.125,101.125
1265,2021,13,14,134533.333333333,1669.55555555556,82.3333333333333
1266,2021,30,24,173391.796296296,1880.92592592593,96.3518518518518
1267,2021,5,0,144000,1579.8,95
1268,2021,8,0,232241.375,2205,122.875
1269,2021,18,29,124328.29787234,1289.42553191489,97.1063829787234
1272,2021,14,4,211541.111111111,1943.5,109.222222222222
1273,2021,24,3,200496.296296296,2263.77777777778,94.9259259259259
1274,2021,9,0,137637.333333333,1662.22222222222,93.3333333333333
1275,2021,23,7,471190,4164.9,112.166666666667
1276,2021,17,0,386108.117647059,3578.29411764706,110.705882352941
1277,2021,4,0,89650,1181,68.25
1279,2021,2,0,72500,1546.5,62
1280,2021,4,0,120425,1223.75,97
1281,2021,32,46,462965.435897436,4722.47435897436,99.6666666666667
1282,2021,2,0,163750,1311,125
1283,2021,79,123,139913.158415842,1571.83663366337,87.9405940594059
1284,2021,6,0,199016.666666667,2098,95.3333333333333
1285,2021,16,1,408522.352941176,3708.11764705882,110.529411764706
1286,2021,11,0,203986.363636364,2072.54545454545,98.3636363636364
1288,2021,33,27,357450.2,3640.45,96.1
1289,2021,51,32,206802.78313253,2170.30120481928,95.6024096385542
1290,2021,17,8,262444.6,2874.4,92.4
1291,2021,6,0,214666.666666667,1967,110.5
1293,2021,3,0,196000,1663.66666666667,112.333333333333
1294,2021,17,0,238265.882352941,1979.05882352941,121.823529411765
1295,2021,10,2,283629.166666667,2550.58333333333,113.166666666667
1296,2021,5,0,179600,1615,113.6
1297,2021,8,0,283712.5,2720.125,105.875
1298,2021,2,0,177500,1439.5,123
1299,2021,5,0,295600,2569.8,114
1301,2021,29,3,229386.03125,2155.5625,114.09375
1302,2021,2,0,102500,1899,69.5
1303,2021,30,2,142343.75,1504.25,95.3125
1304,2021,33,13,168059.543478261,1876.73913043478,89.5
1305,2021,22,14,150289.444444444,1576.11111111111,94.75
1306,2021,13,14,120812.740740741,1496.81481481481,82.5185185185185
1307,2021,0,3,72666.6666666667,1613,45.3333333333333
1308,2021,14,0,479669.285714286,3966.28571428571,133.5
1309,2021,2,0,116500,1641,69.5
1310,2021,5,0,156100,1487.2,116
1311,2021,2,0,75500,2055,60
1313,2021,99,80,525649.720670391,5192.24022346369,101.284916201117
1314,2021,35,1,216952.361111111,2097.11111111111,107.083333333333
1317,2021,6,0,176666.666666667,1990.16666666667,88.1666666666667
1318,2021,7,0,314428.571428571,3114,109.285714285714
1319,2021,7,0,339628.571428571,2496.85714285714,147.142857142857
1320,2021,34,4,202547.894736842,2035.02631578947,102.473684210526
1321,2021,17,1,243186.444444444,2246.27777777778,103.166666666667
1322,2021,52,9,392615.426229508,3458.44262295082,118.655737704918
1323,2021,9,1,152190,1476.5,98.3
1325,2021,12,0,276979.166666667,2772.83333333333,96.25
1328,2021,7,0,323142.857142857,2621.57142857143,131.142857142857
1329,2021,5,1,78166.6666666667,982.333333333333,86.6666666666667
1330,2021,5,0,172244,1109,184.8
1331,2021,3,0,121666.666666667,1322.66666666667,90.6666666666667
1332,2021,13,0,244753.846153846,2193.07692307692,113
1333,2021,23,18,268603.170731707,3117.12195121951,89.9268292682927
1334,2021,8,0,215437.5,2074.125,105.25
1335,2021,6,0,323623.333333333,2932.33333333333,115.166666666667
1336,2021,16,0,237916.875,2474.125,99.375
1337,2021,11,0,154110,1591.18181818182,98.4545454545455
1338,2021,24,0,207651.125,1721.95833333333,130.625
1339,2021,23,1,486083.666666667,4564.29166666667,109.583333333333
1342,2021,7,1,373682.5,3248.75,125.125
1343,2021,23,0,261275.652173913,2090.69565217391,122.826086956522
1344,2021,64,13,227224.805194805,2305.98701298701,99.5974025974026
1345,2021,23,7,174992.3,1910.03333333333,91.1333333333333
1346,2021,12,5,140120.058823529,1445.05882352941,92.5294117647059
1347,2021,28,0,446407.678571429,3398.14285714286,133.5
1348,2021,28,6,216972.058823529,2081.52941176471,107.382352941176
1349,2021,4,0,461652.5,3325.75,139.25
1350,2021,28,4,193696.28125,2168.59375,93.96875
1351,2021,15,3,191913.333333333,2008.55555555556,99.3333333333333
1352,2021,10,0,194256,1629.7,119.8
1353,2021,16,1,341768.058823529,3330.47058823529,105.352941176471
1354,2021,78,183,395822.01532567,4365.13026819923,91.1532567049808
1355,2021,6,0,234583.333333333,2152,114.666666666667
1356,2021,3,0,358000,2247.33333333333,158.333333333333
1357,2021,7,4,152984.363636364,2033.36363636364,78.5454545454545
1358,2021,6,0,174983.333333333,1470.5,114.333333333333
1359,2021,1,0,380000,2331,163
1360,2021,25,12,436622.702702703,4535.78378378378,104.891891891892
1361,2021,43,8,272522.431372549,2830.78431372549,94.921568627451
1362,2021,4,1,368200,3495.2,100.4
1363,2021,18,2,167201.7,1738.2,97.25
1364,2021,9,0,133188.888888889,1582.11111111111,84.5555555555556
1365,2021,23,0,193233.47826087,1809.5652173913,106.130434782609
1366,2021,15,1,313618.75,3070.5,101.75
1367,2021,10,0,146875,1550.7,92.6
1368,2021,9,0,270444.444444444,2276,122
1369,2021,7,1,273575,2457.125,109.125
1370,2021,3,40,109645.11627907,1644.58139534884,68.1627906976744
1371,2021,16,8,264885.416666667,3137,84.7916666666667
1372,2021,3,0,138000,1433,87.6666666666667
1373,2021,10,2,187350,1851.16666666667,110.416666666667
1374,2021,31,0,257282.096774194,2093.22580645161,125.032258064516
1375,2021,12,0,205333.333333333,2054.75,104
1376,2021,29,49,264175.91025641,2950.83333333333,88.0384615384615
1378,2021,28,1,349189.310344828,3233.75862068966,111.551724137931
1379,2021,12,0,238250,2028.58333333333,123.333333333333
1380,2021,6,0,136166.666666667,1811.33333333333,92.3333333333333
1381,2021,7,1,289875.375,2627.5,109.625
1382,2021,3,0,353966.666666667,3006.33333333333,116.666666666667
1383,2021,23,3,215647.115384615,2091.73076923077,104.307692307692
1384,2021,30,11,120051.829268293,1347.07317073171,91.4878048780488
1385,2021,5,0,258700,2201.4,121.4
1386,2021,9,1,244785,2083.4,116.8
1387,2021,5,0,235800,1953.8,123.8
1388,2021,11,2,154698.461538462,1463.61538461538,110.076923076923
1389,2021,19,3,300971.454545455,2660.63636363636,118.318181818182
1390,2021,16,1,232203.235294118,3080.76470588235,79.9411764705882
1391,2021,4,0,170125,1746.75,108.5
1392,2021,9,0,189422.222222222,1840.88888888889,103.555555555556
1393,2021,5,1,344175,2550.33333333333,128
1396,2021,5,3,122451.25,1427.375,84
1397,2021,9,6,437760,4466.4,100.866666666667
1398,2021,20,0,378308.75,3149.3,131.85
1399,2021,19,8,514484.814814815,4749.03703703704,109.703703703704
1400,2021,1,0,89000,742,120
1401,2021,25,15,542675.425,4241.4,130.85
1402,2021,15,0,154965.2,1582.46666666667,96.0666666666667
1403,2021,21,1,165950.727272727,1669.72727272727,99.7272727272727
1404,2021,1,0,160000,780,205
1405,2021,7,1,214590.125,1899.125,109.875
1406,2021,5,0,217360.8,1897.2,110.6
1407,2021,14,13,216866.296296296,2231.92592592593,99.4814814814815
1408,2021,6,0,130808.333333333,1268.33333333333,100.5
1410,2021,2,1,164666.666666667,1371.33333333333,110.666666666667
1411,2021,6,0,106250,1423.83333333333,83
1412,2021,10,0,350730,2509.9,143.4
1415,2021,3,0,277000,1592.33333333333,158.333333333333
1416,2021,17,2,101855.263157895,1292.47368421053,77.4210526315789
1418,2021,14,2,363297.125,3686.25,123.75
1419,2021,62,46,465872.259259259,4370.7962962963,106.092592592593
1420,2021,12,11,162847.391304348,1685.26086956522,95.7391304347826
1421,2021,12,0,185908.333333333,1700.58333333333,112.5
1422,2021,17,1,250754.166666667,2327.72222222222,107.611111111111
1423,2021,16,0,376354.375,3449.8125,110.375
1424,2021,14,1,433280.666666667,3781.93333333333,115.066666666667
1425,2021,1,0,120000,1091,110
1426,2021,35,2,187664.675675676,1792.18918918919,107.027027027027
1427,2021,51,54,241763.076190476,2727.0380952381,89
1429,2021,10,0,241979.7,1969.2,131.6
1430,2021,13,1,177694,1748.42857142857,100.428571428571
1431,2021,22,1,202141.304347826,2030.78260869565,97.9130434782609
1432,2021,6,0,159000,1554.66666666667,107.833333333333
1433,2021,1,0,160000,800,200
1434,2021,5,0,352853.4,3076.8,117.6
1435,2021,19,7,463486.576923077,4328.84615384615,105.961538461538
1436,2021,8,4,573943.666666667,4685.5,119.166666666667
1437,2021,4,0,178850,1992,99.75
1439,2021,1,0,170000,1030,165
1441,2021,9,0,182472.222222222,1530.33333333333,120.555555555556
1443,2021,44,16,251946.65,2454.63333333333,105.316666666667
1444,2021,18,2,171917.5,1896.45,93.55
1445,2021,11,3,189827.214285714,1801.07142857143,109.285714285714
1446,2021,16,4,274941.95,2454.5,109.65
1447,2021,11,0,201986.363636364,1472,141.818181818182
1448,2021,3,3,218166.666666667,2502,86.8333333333333
1449,2021,10,0,259305,2210.3,129.9
1450,2021,48,6,252272,2674.48148148148,95.6851851851852
1451,2021,70,6,254713.473684211,2217.06578947368,117.407894736842
1452,2021,17,6,152118.347826087,1579.30434782609,95.6086956521739
1453,2021,7,0,174785.714285714,1741.14285714286,93.7142857142857
1454,2021,13,1,235603.571428571,2378.42857142857,97.7857142857143
1456,2021,2,0,280000,2856,88
1457,2021,45,13,202880.224137931,2134.20689655172,97.4827586206897
2001,2021,6,0,119150,2422.16666666667,91.1666666666667
2002,2021,9,0,116438.888888889,1013,113.888888888889
2003,2021,13,0,140030.769230769,1565.53846153846,88.8461538461538
2004,2021,1,0,60000,600,100
2005,2021,6,0,158883.333333333,1345.16666666667,116.5
2006,2021,6,0,104604.666666667,973.5,106.666666666667
2008,2021,4,0,125625,1445.25,89.25
2009,2021,8,0,143163,1551.375,94.375
2010,2021,1,0,172000,1284,134
2011,2021,26,0,195794.230769231,1756.61538461538,108.692307692308
2012,2021,2,0,135950,1790.5,76
2013,2021,4,0,111800,1024.75,113.75
2014,2021,8,0,128437.5,1293.75,100
2015,2021,2,0,126500,1301,100.5
2016,2021,4,0,149100,1312.75,114.25
2017,2021,4,0,126400,948,134.5
2018,2021,27,0,126109.888888889,1430.03703703704,89.6666666666667
2019,2021,4,0,138250,1112.25,128
2020,2021,7,0,95088.5714285714,806.428571428571,118.857142857143
2021,2021,2,0,75000,692.5,100
2022,2021,12,0,123597,1184.16666666667,109.333333333333
2023,2021,2,0,169750,1727,84
2025,2021,3,0,97000,913.333333333333,99.3333333333333
2027,2021,5,0,95620,835.2,115.2
2028,2021,28,0,152305.714285714,1533.07142857143,101.464285714286
2029,2021,5,0,139100,1378.8,99
2030,2021,4,0,81925,850.5,94.75
2031,2021,15,0,90913.3333333333,823.866666666667,115.333333333333
2032,2021,5,0,86400,705.4,118.8
2035,2021,5,0,133960,930,154
2036,2021,1,0,55000,539,102
2037,2021,8,0,144478.75,1555,92.875
2039,2021,1,0,36500,456,80
2040,2021,2,0,80850,790,103.5
2041,2021,6,0,139083.333333333,1536.83333333333,87.5
2042,2021,2,0,140500,1435.5,100
2043,2021,1,0,88000,1100,80
2046,2021,12,0,142629.166666667,1400.08333333333,103
2048,2021,2,0,152500,966,139
2049,2021,14,0,121389.714285714,1336.28571428571,94.2142857142857
2050,2021,3,0,125000,931,165.666666666667
2051,2021,3,0,150666.666666667,1382,106.333333333333
2053,2021,27,0,117029.62962963,1315.37037037037,95.2592592592593
2054,2021,2,0,106250,848.5,119
2056,2021,2,0,112500,1079,97.5
2057,2021,15,0,97706.6666666667,960.866666666667,108.266666666667
2058,2021,19,0,114145.157894737,1289.94736842105,95.9473684210526
2059,2021,25,1,84307.3076923077,951.153846153846,87.7307692307692
2060,2021,2,0,85000,1318.5,64
2061,2021,5,0,104840,1234.6,83.2
2062,2021,1,0,110000,2200,50
2063,2021,7,0,108571.428571429,1322.57142857143,83.4285714285714
2064,2021,42,2,145258.522727273,1530.29545454545,98.1363636363636
2065,2021,11,0,94117.2727272727,974.545454545455,95
2066,2021,4,0,135713.75,1240.5,90.75
2067,2021,7,0,165695,1358.71428571429,133.428571428571
2069,2021,2,0,91000,974.5,94
2070,2021,3,0,192333.333333333,1250.33333333333,154.666666666667
2071,2021,10,0,163770,2102.8,87.1
2073,2021,8,0,160093.75,1624.875,97.25
2074,2021,3,0,157250,1337,116
2075,2021,1,0,238000,2736,87
2076,2021,1,0,150000,2083,72
2077,2021,8,0,186237.5,1585.375,126.5
2078,2021,2,0,64450,1307,48.5
2079,2021,4,0,87725,756,130.25
2080,2021,1,0,165000,1435,115
2081,2021,5,0,134386,1686.8,90
2082,2021,3,0,168000,1511.33333333333,127.333333333333
2083,2021,16,0,130478.1875,1313.5,99.9375
2084,2021,2,0,199640,1503,120
2085,2021,11,0,188870.909090909,1439.90909090909,142.909090909091
2086,2021,15,0,141131.333333333,1516.46666666667,95.8666666666667
2088,2021,1,0,258000,1330,194
2089,2021,13,0,150153.846153846,1671.38461538462,93.0769230769231
2090,2021,6,0,140316.666666667,1258,117
2091,2021,4,0,150900,1594.75,97.25
2093,2021,26,1,107614.444444444,1321.59259259259,84.1111111111111
2094,2021,10,0,188447,1688.3,116.1
2095,2021,94,1,70863.3263157895,783.621052631579,88.8105263157895
2096,2021,3,0,78166.6666666667,933,83.3333333333333
2097,2021,4,0,150400,891.5,158.5
2098,2021,8,0,138000,1915.5,73.375
2099,2021,6,0,156550,1525,119.5
2100,2021,1,0,97600,1479,66
2101,2021,3,0,64859,618.333333333333,102.333333333333
2102,2021,2,0,88500,1496.5,57
2103,2021,23,0,92566.652173913,1129.5652173913,84
2105,2021,2,0,173500,1351,143
2106,2021,17,0,126549.411764706,1381.82352941176,96
2107,2021,1,0,161000,947,170
2108,2021,2,0,80875,1364,57.5
2109,2021,5,0,98081,821,130
2110,2021,25,0,154544.8,1409.28,115.28
2111,2021,8,0,128750,1356.375,95.375
2112,2021,9,0,102491.111111111,1090.77777777778,92.8888888888889
2114,2021,13,1,173223.214285714,1927.57142857143,89.7142857142857
2115,2021,8,0,159062.5,1973.625,98.625
2116,2021,2,0,59500,686,86.5
2118,2021,1,0,92000,885,104
2119,2021,4,0,105750,922.5,115.75
2120,2021,2,0,141000,1238,113.5
2121,2021,3,0,73300,910.666666666667,78.6666666666667
2122,2021,1,0,40000,769,52
2123,2021,4,0,199200,1454,144.75
2124,2021,8,0,107141.375,1174.125,88
2125,2021,3,0,109000,1237.66666666667,92
2126,2021,10,0,83803,774.6,109.7
2127,2021,5,0,99400,1109.2,86
2128,2021,18,0,136415.333333333,1375.88888888889,100.111111111111
2130,2021,5,0,73400,815.6,93.6
2131,2021,25,0,159851.88,1752.8,90.48
2133,2021,9,0,71177.7777777778,800,89.4444444444444
2134,2021,9,0,126944.111111111,1357.11111111111,95.1111111111111
2135,2021,17,0,110717.647058824,965.823529411765,111.529411764706
2136,2021,1,0,40000,678,59
2138,2021,2,0,273357.5,1691,174
2139,2021,5,0,138700,1030,139.8
2140,2021,8,0,112011.875,1230.5,112.875
2141,2021,20,1,93424.8571428571,979.904761904762,96.3809523809524
2142,2021,3,0,226266.666666667,1502,149.666666666667
2143,2021,1,0,65000,707,92
2145,2021,11,0,124981.818181818,1235.18181818182,97.7272727272727
2146,2021,2,0,208250,1410.5,145
2148,2021,1,0,620000,1751,354
2153,2021,12,0,148283.333333333,1570.08333333333,96.5833333333333
2154,2021,10,0,153752,1443,113
2155,2021,1,0,130000,818,159
2156,2021,5,0,112490,1103.6,101.8
2157,2021,9,0,141777.777777778,1465.22222222222,99.6666666666667
2158,2021,4,0,95500,1111.5,85.25
2159,2021,4,0,171750,1362.25,127.5
2160,2021,8,0,72562.625,766.25,94.75
2162,2021,2,0,143500,1542,95.5
2163,2021,23,4,136863.518518519,1532.66666666667,90.1851851851852
2164,2021,9,0,156411.111111111,1293.66666666667,128.222222222222
2165,2021,23,0,89573.9130434783,1036.52173913043,85
2166,2021,6,0,191833.333333333,2698.5,76.6666666666667
2167,2021,12,0,136880.833333333,1527.75,90
2168,2021,130,68,162461.262626263,1858.59595959596,91.1565656565657
2169,2021,1,0,25000,463,54
2170,2021,2,0,172500,1389.5,113.5
2171,2021,2,0,177700,3097,80
2172,2021,4,0,139125,1515.5,93.25
2173,2021,138,23,109536.391304348,1264.90683229814,86.1490683229814
2174,2021,11,0,150090.909090909,1484.63636363636,103.363636363636
2175,2021,1,0,157000,1467,107
2176,2021,3,0,171333.333333333,1480.33333333333,124
2177,2021,2,0,120000,1163,101.5
2178,2021,1,0,82000,953,86
2179,2021,15,0,138694.666666667,1569.86666666667,93.6
2180,2021,11,0,132552.272727273,1285.54545454545,101.363636363636
2181,2021,1,0,78000,975,80
2182,2021,2,0,72620,738,98.5
2183,2021,2,0,81750,604,155
2184,2021,2,0,61375,586,107
2185,2021,10,0,149650,1630.4,99
2186,2021,20,0,167472.5,1763.25,99.3
2187,2021,20,1,174638.095238095,1867.61904761905,98.2857142857143
2188,2021,3,0,126000,1397.33333333333,108.333333333333
2189,2021,4,0,113950,1285.5,92.75
2190,2021,6,0,157500,1708.66666666667,103.333333333333
2191,2021,4,0,151812.5,1391.75,124.75
2192,2021,7,0,143000,1470.14285714286,102.571428571429
2193,2021,1,0,113500,946,120
2194,2021,2,0,98000,712.5,144
2195,2021,16,0,171143.75,1342.875,128.3125
2196,2021,4,0,101362.5,1279.25,78.5
2197,2021,5,0,152900,1102.4,134.2
2198,2021,4,0,126250,1693.5,76
2199,2021,9,0,108111.111111111,1256.44444444444,87.2222222222222
2200,2021,3,0,81633.3333333333,787.666666666667,95
2201,2021,10,0,200567.5,1797.6,121.7
2203,2021,20,0,127965,1493.55,88.85
2205,2021,2,0,143875,1263,110.5
2206,2021,1,0,230000,2170,106
2208,2021,2,0,214500,1431.5,173
2209,2021,15,0,95866.6666666667,1122.13333333333,88.3333333333333
2210,2021,5,0,171500,1447.8,124.4
2211,2021,10,0,157921.8,2063.1,77.8
2212,2021,11,0,113472.727272727,1249.81818181818,83.8181818181818
2213,2021,6,0,100366.666666667,1276.33333333333,81.1666666666667
2214,2021,2,0,134500,884,147
2215,2021,9,0,208434.555555556,1832.22222222222,124.555555555556
2216,2021,3,0,214666.666666667,1588.33333333333,135.333333333333
2217,2021,15,0,123268,1426.26666666667,87.7333333333333
2218,2021,9,0,126638.888888889,1238.77777777778,102.111111111111
2219,2021,1,0,82200,1551,53
2220,2021,5,0,176634.4,1143.6,141.2
2221,2021,3,0,125166.666666667,1529,87
2223,2021,7,0,135285.714285714,1325.71428571429,106.571428571429
2224,2021,7,0,184771.428571429,1645.71428571429,118
2225,2021,3,0,151666.666666667,1255.33333333333,121
2226,2021,28,0,159005.357142857,1524.75,102.25
2227,2021,4,0,120250,1380,89.5
2228,2021,6,0,155166.666666667,1071,146.166666666667
2229,2021,2,0,100410,877,115.5
2231,2021,11,0,129245.454545455,1211.63636363636,106.818181818182
2232,2021,6,0,192086.666666667,2121.33333333333,97.6666666666667
2233,2021,1,0,80000,920,87
2235,2021,4,0,97725,1699.5,61.25
2236,2021,5,0,155160,1228.4,128
2237,2021,16,0,99800,903.6875,114.1875
2238,2021,13,1,137082.142857143,1149.85714285714,124.785714285714
2239,2021,21,0,124095.285714286,1349.61904761905,95.4285714285714
2240,2021,3,0,92660,712,133
2241,2021,3,0,223366.666666667,1618.66666666667,134.666666666667
2242,2021,11,0,127636.363636364,1933,78.4545454545455
2243,2021,35,11,123563.586956522,1659.58695652174,75.4130434782609
2245,2021,21,2,162106.956521739,1678.91304347826,99.3913043478261
2246,2021,9,0,116000,1163,92.6666666666667
2248,2021,2,0,95000,1413.5,67
2249,2021,3,0,188522,1149.33333333333,163.666666666667
2250,2021,2,0,133225,1257,102.5
2251,2021,1,0,30000,545,55
2252,2021,2,0,35500,915.5,38
2253,2021,1,0,190000,1357,140
2254,2021,5,0,162600,1878.6,91.8
2255,2021,5,0,134600,1189.4,130
2256,2021,3,0,82250,769.666666666667,108.333333333333
2257,2021,6,0,186166.666666667,1547.5,122
2258,2021,7,0,155464.285714286,1887.14285714286,87.2857142857143
2259,2021,5,0,212600,2011.4,109.6
2260,2021,9,0,91860.8888888889,1077,95.6666666666667
2261,2021,13,0,73272,848.307692307692,88.6923076923077
2262,2021,1,0,168000,1680,100
2263,2021,3,0,182666.666666667,1313.66666666667,137.666666666667
2264,2021,6,0,63000,667.833333333333,97.5
2266,2021,2,0,54500,622,84.5
2267,2021,4,0,189750,2335,99.75
2268,2021,13,0,178750.538461538,2020,95.3846153846154
2269,2021,3,0,96333.3333333333,1017,90
2270,2021,2,0,123250,1285,83
2271,2021,5,0,150646.6,1428.2,116
2272,2021,5,0,144200,1565,94.4
2274,2021,4,0,87100,1155.25,72.25
2275,2021,4,0,62975,825,68.75
2276,2021,3,0,115333.333333333,1435.66666666667,86
2277,2021,13,0,155550,1449.84615384615,104.846153846154
2279,2021,14,0,179706.428571429,1589.71428571429,111.785714285714
2280,2021,7,0,190928.571428571,1907,96.4285714285714
2281,2021,5,0,128400,1287.8,111.4
2282,2021,6,0,108490.833333333,1382.83333333333,80.5
2284,2021,2,0,134500,1039.5,126
2286,2021,9,0,82855.5555555556,827.222222222222,93.3333333333333
2287,2021,16,0,164728.125,1421.625,116
2288,2021,4,0,144625,1259.5,128
2289,2021,8,0,144950.125,1495.5,96.625
2290,2021,34,2,147048.166666667,1704.02777777778,96.7777777777778
2291,2021,4,0,135922.5,1154.25,128.25
2292,2021,20,0,152250,1833.2,85
2293,2021,2,0,110000,1388.5,120
2294,2021,1,0,175000,1296,135
2295,2021,8,0,92331.25,839,106.375
2296,2021,8,0,129562.5,1299.25,102.75
2297,2021,1,0,150000,974,154
2298,2021,19,0,91263.1578947368,1047.57894736842,89
2299,2021,9,0,161238.888888889,1560.77777777778,103.444444444444
2302,2021,5,1,138916.666666667,1710.66666666667,88.5
2303,2021,11,0,230677.272727273,1786.90909090909,132.363636363636
2304,2021,25,13,79454.3421052632,889.368421052632,97.2105263157895
2305,2021,37,8,99047.0666666667,1080,91.1555555555556
2306,2021,14,0,112421.428571429,909.714285714286,120.642857142857
2307,2021,32,4,153887.5,1715.80555555556,91.8333333333333
2308,2021,10,0,114375,1028.1,110.5
2309,2021,7,1,126312.5,1186.25,105.875
2310,2021,4,0,174650,1165.5,143
2312,2021,9,0,135500,1601.77777777778,98
2313,2021,6,0,149583.333333333,1274.5,117.833333333333
2315,2021,27,1,117671.428571429,1270.85714285714,100.607142857143
2316,2021,7,0,162112.142857143,1640.71428571429,97.1428571428571
2317,2021,4,0,150000,1317.5,112
2318,2021,19,0,93971.0526315789,1213.05263157895,77.2631578947368
2319,2021,5,0,73562.4,932,76
2320,2021,6,0,138900,1261,121.166666666667
2321,2021,8,0,107075,967.5,111.375
2322,2021,4,0,131250,1249.25,104.25
2323,2021,2,0,104000,774.5,133
2324,2021,3,0,114166.666666667,1191,106.333333333333
2326,2021,11,0,196290,1366,139.181818181818
2327,2021,4,0,121607.5,1224.5,90
2328,2021,8,0,171500,1743.875,100.375
2329,2021,2,0,52500,957,55
2330,2021,3,0,246250,2302,107
2331,2021,4,0,126250,1455.75,91.25
2332,2021,1,0,125000,992,126
2333,2021,3,0,107666.666666667,1315.33333333333,87.6666666666667
2334,2021,39,0,88342.8461538462,919.128205128205,96.2307692307692
2335,2021,3,0,128766.666666667,1929,73
2336,2021,6,0,143833.333333333,1518.33333333333,98
2337,2021,4,0,182250,1627.5,115.25
2338,2021,4,0,117775,1106.75,106.75
2339,2021,16,1,136900,1447,94
2340,2021,59,3,115270.806451613,1341.41935483871,87.5161290322581
2341,2021,1,0,36000,545,66
2342,2021,3,0,92666.6666666667,1139,85.3333333333333
2343,2021,1,0,248000,996,249
2345,2021,1,0,63000,663,95
2346,2021,10,0,149455,1450,106.4
2347,2021,7,0,143857.142857143,1665,88
2350,2021,1,0,110000,786,140
2351,2021,8,0,190245,1756.875,113.25
2352,2021,7,0,115853.142857143,1324.71428571429,92.5714285714286
2353,2021,4,0,106075,1124.75,102.5
2354,2021,1,0,70000,438,160
2355,2021,22,0,134834.090909091,1337.90909090909,102.090909090909
2356,2021,5,0,110285,1422.2,91.2
2357,2021,1,0,52000,400,130
2358,2021,3,0,72633.3333333333,609.666666666667,129.333333333333
2359,2021,16,9,115960,1400.4,79.36
2360,2021,40,1,181919.073170732,1842.0243902439,101.780487804878
2361,2021,51,1,74729.0384615385,857.673076923077,84.9423076923077
2362,2021,3,0,105335.333333333,1056.33333333333,98.6666666666667
2363,2021,9,0,90666.6666666667,1063.44444444444,92.4444444444444
2364,2021,8,0,171937.5,1699.125,103.625
2366,2021,4,0,97000,1126.75,97.5
2367,2021,3,0,199000,1715.33333333333,108.333333333333
2368,2021,6,0,246674.666666667,2150.33333333333,126.166666666667
2369,2021,1,0,70000,1429,49
2370,2021,8,0,114150,1078.25,105
2371,2021,21,0,140346.428571429,1435.42857142857,97.9523809523809
2372,2021,5,0,135425,1334.8,95.2
2374,2021,6,1,100017.142857143,1145.42857142857,84
2375,2021,2,0,139500,1520.5,96
